step,LLM (Monolithic),HRM (Static),"ARH (Ours, Principled)"
7223,22.5,51.8809387629323,91.78613942876837
7224,22.5,51.910393916253724,91.73605753717389
7225,22.5,51.93987885492389,92.17720044020842
7226,22.5,51.96939353372005,92.00073282116742
7227,22.5,51.99893790714583,91.97651448082404
7228,22.5,52.02851192943126,91.63808704227982
7229,22.5,52.058115554532634,91.69190124571801
7230,22.5,52.087748736132625,92.1575033989606
7231,22.5,52.11741142764011,92.54653576443208
7232,22.5,52.14710358219026,91.57250126105454
7233,22.5,52.176825152644476,91.891120739148
7234,22.5,52.206576091590364,91.6865226806733
7235,22.5,52.23635635134176,92.24093567796652
7236,22.5,52.266165883938704,91.58526988613025
7237,22.5,52.29600464114746,92.21263527495232
7238,22.5,52.32587257446052,92.42752947479497
7239,22.5,52.355769635096586,91.56158391385904
7240,22.5,52.38569577400065,93.08214891952831
7241,22.5,52.41565094184395,91.65293483286067
7242,22.5,52.44563508902402,91.2746973582244
7243,22.5,52.47564816566475,91.67121871232075
7244,22.5,52.50569012161636,91.95973971441065
7245,22.5,52.535760906455515,92.15125749290098
7246,22.5,52.565860469485315,92.56380796786854
7247,22.5,52.59598875973535,91.81892454249834
7248,22.5,52.6261457259618,91.3500760953736
7249,22.5,52.656331316647425,92.16871765835192
7250,22.5,52.68654548000169,91.45204736042594
7251,22.5,52.71678816396083,91.85278776101605
7252,22.5,52.74705931618787,91.06219336068045
7253,22.5,52.77735888407279,91.88352639838753
7254,22.5,52.807686814732534,91.90267064215185
7255,22.5,52.83804305501111,93.20242687359945
7256,22.5,52.86842755147974,91.97459835619156
7257,22.5,52.89884025043692,92.23653810090957
7258,22.5,52.929281097908515,91.49329852827702
7259,22.5,52.9597500396479,92.19617644227714
7260,22.5,52.99024702113603,90.7538249707505
7261,22.5,53.02077198758161,91.60563947624044
7262,22.5,53.05132488392118,91.75024939127505
7263,22.5,53.08190565481928,92.21805276304804
7264,22.5,53.11251424466856,92.4088914920477
7265,22.5,53.143150597589916,91.582320917536
7266,22.5,53.17381465743266,92.47943371854764
7267,22.5,53.20450636777464,91.29746762366929
7268,22.5,53.23522567192245,91.74821869305933
7269,22.5,53.26597251291149,90.79601975674977
7270,22.5,53.29674683350622,91.98498377722157
7271,22.5,53.327548576200336,91.8002310433366
7272,22.5,53.358377683216865,91.12115490864556
7273,22.5,53.38923409650842,91.89697988229567
7274,22.5,53.42011775775737,92.08154632481144
7275,22.5,53.45102860837598,92.7181692788105
7276,22.5,53.48196658950667,91.55100245999675
7277,22.5,53.51293164202221,91.63913945178764
7278,22.5,53.543923706525895,91.91557035801772
7279,22.5,53.574942723351775,92.26884174874853
7280,22.5,53.60598863256487,91.60856811704984
7281,22.5,53.6370613739614,91.51746334603679
7282,22.5,53.66816088706899,91.5122903606098
7283,22.5,53.699287111146916,90.50758692356213
7284,22.5,53.73043998518636,91.35285510653713
7285,22.5,53.761619447910626,91.26720723342503
7286,22.5,53.792825437775406,91.9709302104017
7287,22.5,53.82405789296902,91.9089046239271
7288,22.5,53.85531675141267,92.13476891986697
7289,22.5,53.88660195076075,91.91135429095306
7290,22.5,53.917913428401036,91.0090033769359
7291,22.5,53.94925112145504,91.61579706753105
7292,22.5,53.98061496677825,91.6299219778605
7293,22.5,54.0120049009604,90.95286743314283
7294,22.5,54.0434208603258,91.94738948934993
7295,22.5,54.0748627809336,91.97814596750375
7296,22.5,54.1063305985781,91.55249409943696
7297,22.5,54.13782424878907,92.2653591348581
7298,22.5,54.16934366683206,92.01808131902791
7299,22.5,54.20088878770867,91.86872641117856
7300,22.5,54.232459546156946,91.55840289768156
7301,22.5,54.26405587665167,91.87281003481091
7302,22.5,54.29567771340466,92.0045390178293
7303,22.5,54.327324990365156,92.54368614210361
7304,22.5,54.35899764122016,91.97821236235916
7305,22.5,54.39069559939479,91.82585719385088
7306,22.5,54.42241879805257,91.57029448330118
7307,22.5,54.45416717009588,91.49633697783055
7308,22.5,54.48594064816625,91.41255573013395
7309,22.5,54.517739164644766,91.70354294598616
7310,22.5,54.54956265165245,91.63258976150809
7311,22.5,54.58141104105061,92.18835845922743
7312,22.5,54.61328426444125,92.10838420530608
7313,22.5,54.64518225316745,91.47289279554673
7314,22.5,54.6771049383138,91.77264592077412
7315,22.5,54.70905225070672,90.66530507139798
7316,22.5,54.74102412091494,92.41876075359637
7317,22.5,54.77302047924992,91.94478472750917
7318,22.5,54.805041255766184,91.57680885204574
7319,22.5,54.83708638026183,92.50417402010011
7320,22.5,54.869155782278945,92.9706082068034
7321,22.5,54.901249391103974,92.30753535342751
7322,22.5,54.93336713576824,91.77499678068033
7323,22.5,54.965508945048356,91.37388117807332
7324,22.5,54.99767474746666,91.5517612924877
7325,22.5,55.0298644712917,91.50792586339898
7326,22.5,55.06207804453868,91.5088939876045
7327,22.5,55.09431539496994,91.7890046703454
7328,22.5,55.12657645009536,91.83270440722684
7329,22.5,55.15886113717295,91.99054407386487
7330,22.5,55.191169383209264,91.92812004906035
7331,22.5,55.22350111495989,92.30787139696325
7332,22.5,55.25585625892997,92.43260219872607
7333,22.5,55.288234741374644,91.68106664788394
7334,22.5,55.32063648829963,91.57644782340648
7335,22.5,55.35306142546167,91.85178890810134
7336,22.5,55.38550947836907,92.43153116736568
7337,22.5,55.417980572282254,91.91523217589359
7338,22.5,55.4504746322142,92.0701845057995
7339,22.5,55.48299158293108,92.09563226157391
7340,22.5,55.51553134895269,92.07964528179754
7341,22.5,55.548093854553066,91.80639199524619
7342,22.5,55.58067902376102,91.14067376918496
7343,22.5,55.61328678036066,92.40370710195751
7344,22.5,55.64591704789198,91.75493615864737
7345,22.5,55.6785697496514,92.33891897151724
7346,22.5,55.71124480869234,91.51675322095689
7347,22.5,55.743942147825834,91.73105642930787
7348,22.5,55.776661689621,91.04470542903306
7349,22.5,55.80940335640575,91.35108336841444
7350,22.5,55.84216707026732,91.74512825721013
7351,22.5,55.87495275305287,90.90629153092341
7352,22.5,55.90776032637005,90.79253409562706
7353,22.5,55.94058971158769,92.22064155118628
7354,22.5,55.973440829836306,92.37774351768677
7355,22.5,56.0063136020088,92.1422867757801
7356,22.5,56.03920794876106,91.71450079142193
7357,22.5,56.07212379051255,91.8872410597511
7358,22.5,56.105061047446966,91.85731862733148
7359,22.5,56.138019639512905,92.45318870666031
7360,22.5,56.17099948642445,91.17455700142818
7361,22.5,56.20400050766184,92.31914735095448
7362,22.5,56.23702262247214,92.14687183366792
7363,22.5,56.27006574986989,92.27383228861422
7364,22.5,56.303129808637756,92.2260295395157
7365,22.5,56.33621471732719,91.978750730999
7366,22.5,56.36932039425915,91.98205950986056
7367,22.5,56.4024467575247,91.88941161351197
7368,22.5,56.43559372498578,92.07649803520745
7369,22.5,56.46876121427586,91.74114255244938
7370,22.5,56.50194914280059,91.2031725525164
7371,22.5,56.53515742773858,91.38496700208047
7372,22.5,56.568385986042045,91.31862796356934
7373,22.5,56.60163473443755,91.24424414852342
7374,22.5,56.63490358942666,91.93908873799201
7375,22.5,56.66819246728676,91.63737442567212
7376,22.5,56.701501284071696,91.58458816522491
7377,22.5,56.73482995561256,92.33179817749892
7378,22.5,56.7681783975184,91.75330181369127
7379,22.5,56.80154652517693,91.59418598676734
7380,22.5,56.83493425375536,92.33802555158105
7381,22.5,56.86834149820104,91.8437571748694
7382,22.5,56.9017681732423,92.61734740829964
7383,22.5,56.9352141933892,91.66013653912883
7384,22.5,56.96867947293422,91.83601103875561
7385,22.5,57.002163925953134,91.50133589952314
7386,22.5,57.03566746630574,92.07127732599517
7387,22.5,57.06919000763658,91.65548570016716
7388,22.5,57.102731463375854,91.5101527314677
7389,22.5,57.136291746740106,91.80094511730572
7390,22.5,57.169870770733056,91.76138418288414
7391,22.5,57.203468448146424,92.05874723518286
7392,22.5,57.23708469156067,92.17981732601065
7393,22.5,57.27071941334587,91.54581587152266
7394,22.5,57.304372525662515,92.8468668436977
7395,22.5,57.33804394046229,92.37029625634344
7396,22.5,57.37173356948897,92.42811127414649
7397,22.5,57.40544132427918,91.31464735178606
7398,22.5,57.439167116163276,91.85264772622381
7399,22.5,57.472910856266196,92.13525773062615
7400,22.5,57.50667245550821,92.261088110996
7401,22.5,57.5404518246059,92.25487486197268
7402,22.5,57.574248874072936,91.26553751215516
7403,22.5,57.608063514220945,91.74486129726938
7404,22.5,57.64189565516039,91.9137574458207
7405,22.5,57.67574520680141,91.292464413445
7406,22.5,57.70961207885475,92.55806693909429
7407,22.5,57.743496180832544,91.55234238378344
7408,22.5,57.777397422049305,92.39468495432732
7409,22.5,57.811315711622754,92.12508696757547
7410,22.5,57.84525095847471,91.52508135647345
7411,22.5,57.879203071332,91.19082498639844
7412,22.5,57.91317195872736,91.43215183701741
7413,22.5,57.94715752900035,91.78807144344876
7414,22.5,57.98115969029823,91.72876533304104
7415,22.5,58.0151783505769,92.24734549703341
7416,22.5,58.049213417601855,92.25167230319735
7417,22.5,58.083264798949045,91.3997252984529
7418,22.5,58.11733240200582,92.28715677382776
7419,22.5,58.15141613397193,92.2077654216996
7420,22.5,58.18551590186032,91.82877702864506
7421,22.5,58.21963161249825,90.99249535885905
7422,22.5,58.25376317252808,91.50484410325897
7423,22.5,58.28791048840837,92.0323246984701
7424,22.5,58.32207346641469,92.29840720022096
7425,22.5,58.3562520126407,92.37219120554461
7426,22.5,58.390446032999066,91.78244451542913
7427,22.5,58.42465543322235,92.02531617888889
7428,22.5,58.45888011886416,92.35329786039595
7429,22.5,58.493119995299985,92.02821392514453
7430,22.5,58.52737496772822,91.01416256676977
7431,22.5,58.56164494117119,91.95926805219675
7432,22.5,58.59592982047606,91.77758169159243
7433,22.5,58.63022951031587,91.32689935026745
7434,22.5,58.66454391519059,92.3008829203894
7435,22.5,58.69887293942804,91.4151906106723
7436,22.5,58.73321648718493,92.30531767064092
7437,22.5,58.7675744624479,92.31172369941109
7438,22.5,58.801946769034444,92.21073950537263
7439,22.5,58.836333310594085,93.16098173798395
7440,22.5,58.870733990609224,91.53217480588965
7441,22.5,58.9051487123963,91.92482218719017
7442,22.5,58.93957737910676,91.59686324652614
7443,22.5,58.974019893728126,92.75291704827782
7444,22.5,59.008476159085006,91.58399909184821
7445,22.5,59.04294607784018,91.83910896735222
7446,22.5,59.07742955249556,92.08973538766833
7447,22.5,59.11192648539337,91.64371234026017
7448,22.5,59.14643677871709,91.58944808309124
7449,22.5,59.1809603344926,91.99828590504993
7450,22.5,59.21549705458919,91.84281861962123
7451,22.5,59.25004684072066,91.26887204683312
7452,22.5,59.28460959444635,91.66732207375306
7453,22.5,59.31918521717225,92.18166036961073
7454,22.5,59.353773610152075,92.42283028057383
7455,22.5,59.388374674488375,92.68405567239928
7456,22.5,59.42298831113355,91.97832905288877
7457,22.5,59.45761442089102,91.13910791954686
7458,22.5,59.49225290441626,92.44706292663673
7459,22.5,59.52690366221794,91.99388672654455
7460,22.5,59.561566594658984,92.06371236178585
7461,22.5,59.59624160195773,91.63743957144915
7462,22.5,59.63092858418899,91.5047123445304
7463,22.5,59.665627441285196,92.2650333298878
7464,22.5,59.700338073037486,91.51988442333851
7465,22.5,59.73506037909687,92.33328455677108
7466,22.5,59.769794258975296,91.85074487831112
7467,22.5,59.80453961204681,91.66539569852554
7468,22.5,59.839296337548696,92.0980751238591
7469,22.5,59.87406433458258,92.21115794530941
7470,22.5,59.90884350211559,91.35386209404244
7471,22.5,59.94363373898149,91.09214152334768
7472,22.5,59.97843494388185,91.55852617695851
7473,22.5,60.013247015387094,91.8085266219075
7474,22.5,60.048069851937775,91.70633910411847
7475,22.5,60.08290335184567,92.87773498047125
7476,22.5,60.11774741329496,92.09389825681059
7477,22.5,60.15260193434334,91.8966044407011
7478,22.5,60.18746681292323,91.45352478954338
7479,22.5,60.22234194684293,91.91096205895764
7480,22.5,60.25722723378777,92.19187038834758
7481,22.5,60.29212257132135,91.0270284122179
7482,22.5,60.327027856886616,92.4721952645851
7483,22.5,60.3619429878071,92.1372164454986
7484,22.5,60.396867861288094,91.80286995961988
7485,22.5,60.43180237441786,92.39492824013824
7486,22.5,60.46674642416875,91.62689455881197
7487,22.5,60.50169990739844,91.91488378453765
7488,22.5,60.53666272085115,91.73726757620466
7489,22.5,60.57163476115879,91.82448298430604
7490,22.5,60.60661592484219,91.85642361176374
7491,22.5,60.64160610831229,91.3497421073018
7492,22.5,60.67660520787136,90.89219383847163
7493,22.5,60.71161311971416,91.89326693296066
7494,22.5,60.74662973992922,92.49234357280726
7495,22.5,60.78165496450002,92.4470537216442
7496,22.5,60.81668868930621,91.83029486674441
7497,22.5,60.8517308101248,92.36137993591538
7498,22.5,60.88678122263144,91.54065416397859
7499,22.5,60.92183982240157,91.3709845519485
7500,22.5,60.95690650491173,91.91476981325734
7501,22.5,60.99198116554072,92.76511080357606
7502,22.5,61.02706369957086,91.64912478304313
7503,22.5,61.062154002189246,91.54788082092632
7504,22.5,61.09725196848891,91.54540241205801
7505,22.5,61.13235749347019,91.33860287846792
7506,22.5,61.1674704720418,91.15513360314237
7507,22.5,61.20259079902223,92.35156140381801
7508,22.5,61.23771836914093,91.07493086478084
7509,22.5,61.27285307703949,92.28588722935078
7510,22.5,61.30799481727304,93.08631557545705
7511,22.5,61.34314348431138,91.61979560553988
7512,22.5,61.37829897254025,91.81694744906112
7513,22.5,61.41346117626263,91.90407866990324
7514,22.5,61.4486299897,91.8301772399011
7515,22.5,61.483805306993574,92.95255139597839
7516,22.5,61.51898702220553,91.77826716775104
7517,22.5,61.55417502932037,91.65589703871233
7518,22.5,61.589369222246106,92.17997669153601
7519,22.5,61.624569494815546,91.93862137529356
7520,22.5,61.65977574078758,91.6170904702612
7521,22.5,61.694987853848474,92.61343606353219
7522,22.5,61.7302057276131,91.52103431947715
7523,22.5,61.76542925562621,91.66509095899984
7524,22.5,61.80065833136379,91.81552267471538
7525,22.5,61.835892848234224,90.90890754027579
7526,22.5,61.87113269957968,91.81625385000638
7527,22.5,61.90637777867735,92.39478417237424
7528,22.5,61.94162797874074,91.82370473274524
7529,22.5,61.97688319292092,91.52592349975717
7530,22.5,62.01214331430789,92.33689194144235
7531,22.5,62.04740823593184,92.05139044545929
7532,22.5,62.082677850764355,91.76609820460776
7533,22.5,62.117952051719854,92.30964104080525
7534,22.5,62.153230731656805,91.92028870269318
7535,22.5,62.18851378337902,91.59744351165963
7536,22.5,62.22380109963696,92.12943637579384
7537,22.5,62.25909257312904,91.98620930572444
7538,22.5,62.29438809650294,91.20919482022819
7539,22.5,62.329687562356874,91.38888313225938
7540,22.5,62.36499086324093,92.95072369326341
7541,22.5,62.40029789165836,92.76485763187539
7542,22.5,62.43560854006687,92.67187705443688
7543,22.5,62.47092270087996,91.67332480335716
7544,22.5,62.50624026646819,90.97313649906424
7545,22.5,62.54156112916051,91.06154582330005
7546,22.5,62.5768851812456,91.97489538748974
7547,22.5,62.61221231497312,91.8905125216528
7548,22.5,62.64754242255508,91.25744484424902
7549,22.5,62.682875396167105,91.3822444739943
7550,22.5,62.718211127949786,91.36073898546101
7551,22.5,62.75354951001001,92.37480666653987
7552,22.5,62.78889043442217,91.88498407792163
7553,22.5,62.82423379322961,90.70733717452278
7554,22.5,62.85957947844591,92.63838444348632
7555,22.5,62.894927382056125,92.43551046435554
7556,22.5,62.93027739601823,91.30755504551053
7557,22.5,62.96562941226432,91.72817806954822
7558,22.5,63.000983322702005,92.24046933036287
7559,22.5,63.03633901921572,91.73004601895569
7560,22.5,63.07169639366801,92.08814671017507
7561,22.5,63.10705533790092,91.97842332586889
7562,22.5,63.14241574373723,91.47159419925771
7563,22.5,63.17777750298186,92.09416472500901
7564,22.5,63.21314050742316,90.75187710914717
7565,22.5,63.24850464883419,92.44062739759354
7566,22.5,63.28386981897413,91.43795342718053
7567,22.5,63.31923590958954,91.62727285702097
7568,22.5,63.35460281241572,92.53918052575051
7569,22.5,63.38997041917803,91.07527766108103
7570,22.5,63.425338621593184,91.80190038968632
7571,22.5,63.460707311370626,92.75056552048042
7572,22.5,63.49607638021379,91.61453443772365
7573,22.5,63.53144571982152,92.42294745617838
7574,22.5,63.566815221889314,92.21996731352962
7575,22.5,63.602184778110676,91.80492585081441
7576,22.5,63.63755428017846,92.6359339433862
7577,22.5,63.672923619786204,92.5794469877006
7578,22.5,63.70829268862938,91.11984523722653
7579,22.5,63.743661378406806,91.23267635049005
7580,22.5,63.779029580821955,91.21888868940583
7581,22.5,63.81439718758426,91.93643873219399
7582,22.5,63.849764090410446,92.35976489114046
7583,22.5,63.88513018102586,91.30271861514031
7584,22.5,63.920495351165805,91.27932493786045
7585,22.5,63.955859492576835,91.70086263241535
7586,22.5,63.99122249701812,91.73941173396325
7587,22.5,64.02658425626275,91.5767822751375
7588,22.5,64.06194466209907,91.79616307021257
7589,22.5,64.09730360633198,92.37278126370892
7590,22.5,64.13266098078428,92.01911804820622
7591,22.5,64.168016677298,91.36828760903703
7592,22.5,64.20337058773568,92.51876218546724
7593,22.5,64.23872260398176,91.67842526115113
7594,22.5,64.27407261794386,91.39908742741487
7595,22.5,64.30942052155407,92.05133033433405
7596,22.5,64.34476620677037,91.75728857493459
7597,22.5,64.38010956557784,91.29835219082757
7598,22.5,64.41545048998998,91.97529331625242
7599,22.5,64.4507888720502,91.93891212533133
7600,22.5,64.48612460383288,92.69023636686639
7601,22.5,64.52145757744492,91.51887935383802
7602,22.5,64.55678768502688,91.53094221806612
7603,22.5,64.5921148187544,92.40509684780653
7604,22.5,64.62743887083948,91.727014576152
7605,22.5,64.6627597335318,91.37169708683972
7606,22.5,64.69807729912003,92.09068579136724
7607,22.5,64.7333914599331,92.2389213548003
7608,22.5,64.76870210834163,92.64826909630251
7609,22.5,64.80400913675905,90.83272752359605
7610,22.5,64.83931243764312,90.77809174677999
7611,22.5,64.87461190349705,92.00281555788933
7612,22.5,64.90990742687094,92.00291525860108
7613,22.5,64.94519890036302,91.76497424372417
7614,22.5,64.98048621662096,91.6689929885538
7615,22.5,65.01576926834318,91.5156439249586
7616,22.5,65.05104794828013,92.02175680313637
7617,22.5,65.08632214923564,92.2554573164735
7618,22.5,65.12159176406816,91.56252747166212
7619,22.5,65.15685668569209,91.32698948671195
7620,22.5,65.19211680707906,91.86286991146652
7621,22.5,65.22737202125926,92.51557273975324
7622,22.5,65.26262222132263,92.33658616592001
7623,22.5,65.29786730042031,92.4395242885286
7624,22.5,65.33310715176577,91.13942620549483
7625,22.5,65.3683416686362,92.24818892196559
7626,22.5,65.40357074437378,91.4370997974022
7627,22.5,65.43879427238689,90.6949372524221
7628,22.5,65.47401214615151,91.50007775674574
7629,22.5,65.5092242592124,91.6015902477284
7630,22.5,65.54443050518445,91.30662874377656
7631,22.5,65.57963077775389,91.44802727143636
7632,22.5,65.61482497067962,91.95441556594169
7633,22.5,65.65001297779446,91.56980591426354
7634,22.5,65.68519469300642,91.75922195962916
7635,22.5,65.72037001029997,92.40958384650386
7636,22.5,65.75553882373737,92.54715120922654
7637,22.5,65.79070102745975,92.00843758868925
7638,22.5,65.82585651568861,92.4002347967994
7639,22.5,65.86100518272694,91.87579690538925
7640,22.5,65.89614692296048,92.04346116046857
7641,22.5,65.93128163085906,91.45297799972258
7642,22.5,65.96640920097775,91.7108242235677
7643,22.5,66.00152952795818,91.45079665918973
7644,22.5,66.0366425065298,91.9933454311236
7645,22.5,66.07174803151108,92.3430170782298
7646,22.5,66.10684599781075,92.95848062149499
7647,22.5,66.14193630042912,91.84766980919679
7648,22.5,66.17701883445926,92.39777709533354
7649,22.5,66.21209349508825,91.3535179470603
7650,22.5,66.24716017759843,91.9343775740583
7651,22.5,66.28221877736856,92.36222790078445
7652,22.5,66.31726918987519,92.02583698942273
7653,22.5,66.35231131069378,92.220927222674
7654,22.5,66.38734503549996,92.40238559913342
7655,22.5,66.42237026007076,92.36648288549172
7656,22.5,66.45738688028584,92.62810703521782
7657,22.5,66.49239479212865,92.53798150802056
7658,22.5,66.5273938916877,92.70990065171976
7659,22.5,66.5623840751578,91.82843725401969
7660,22.5,66.59736523884119,91.3849644160348
7661,22.5,66.63233727914883,91.76262310039098
7662,22.5,66.66730009260155,91.90929431595673
7663,22.5,66.70225357583125,91.71638240363878
7664,22.5,66.73719762558213,91.1378962451335
7665,22.5,66.7721321387119,92.28792777188741
7666,22.5,66.8070570121929,91.87845195054113
7667,22.5,66.84197214311337,92.11957902035289
7668,22.5,66.87687742867864,92.21533401690029
7669,22.5,66.91177276621222,92.67152686824055
7670,22.5,66.94665805315707,92.38239653018952
7671,22.5,66.98153318707676,92.05799899629366
7672,22.5,67.01639806565665,91.42794176801365
7673,22.5,67.05125258670503,91.63763998688036
7674,22.5,67.0860966481543,92.08431268729322
7675,22.5,67.12093014806221,92.16324481043705
7676,22.5,67.15575298461292,92.2241298833763
7677,22.5,67.19056505611815,92.32384174252043
7678,22.5,67.22536626101848,91.40870951414388
7679,22.5,67.2601564978844,92.23087393936916
7680,22.5,67.2949356654174,91.12781181584215
7681,22.5,67.3297036624513,92.18742331889555
7682,22.5,67.36446038795317,92.23012458579815
7683,22.5,67.3992057410247,91.75671440722721
7684,22.5,67.43393962090312,91.66950722805373
7685,22.5,67.4686619269625,91.27485350172839
7686,22.5,67.50337255871479,91.93453399018773
7687,22.5,67.538071415811,92.33142684599977
7688,22.5,67.57275839804225,92.76651524472746
7689,22.5,67.60743340534101,92.0068322796524
7690,22.5,67.64209633778205,92.35978350097444
7691,22.5,67.67674709558372,91.87672874909713
7692,22.5,67.71138557910896,91.20193868504539
7693,22.5,67.74601168886643,91.2483103617843
7694,22.5,67.78062532551161,92.49849673193654
7695,22.5,67.81522638984791,91.58561239698548
7696,22.5,67.84981478282775,91.94810249765982
7697,22.5,67.88439040555365,91.75980686447029
7698,22.5,67.91895315927933,91.8639008686257
7699,22.5,67.95350294541078,91.69658954998158
7700,22.5,67.98803966550739,92.40563863830548
7701,22.5,68.0225632212829,90.64281942261744
7702,22.5,68.05707351460663,91.35839421216856
7703,22.5,68.09157044750444,91.98747470452881
7704,22.5,68.12605392215983,91.33021518212043
7705,22.5,68.16052384091498,92.08241805091893
7706,22.5,68.19498010627186,91.290089006303
7707,22.5,68.22942262089323,92.09295627834005
7708,22.5,68.26385128760369,91.42278686240431
7709,22.5,68.29826600939077,92.61764103814534
7710,22.5,68.33266668940593,91.62307269683008
7711,22.5,68.36705323096552,91.50918301782964
7712,22.5,68.40142553755209,91.6665581272822
7713,22.5,68.43578351281505,91.44383448664887
7714,22.5,68.47012706057194,91.75920762820773
7715,22.5,68.50445608480939,91.57493852017664
7716,22.5,68.53877048968413,92.34348731762137
7717,22.5,68.57307017952394,91.1897271501361
7718,22.5,68.6073550588288,91.42041875750806
7719,22.5,68.64162503227176,92.79151079784177
7720,22.5,68.6758800047,91.73033997227313
7721,22.5,68.71011988113582,91.46992628181883
7722,22.5,68.74434456677764,93.07498836122312
7723,22.5,68.77855396700093,91.41106749092644
7724,22.5,68.81274798735927,91.97978103574255
7725,22.5,68.84692653358529,92.49416241702463
7726,22.5,68.88108951159163,92.23318476403743
7727,22.5,68.91523682747189,91.80236499020751
7728,22.5,68.94936838750175,92.22450381894625
7729,22.5,68.98348409813968,91.68771638483423
7730,22.5,69.01758386602806,91.01240474824125
7731,22.5,69.05166759799415,92.80994103292491
7732,22.5,69.08573520105094,91.3163099160836
7733,22.5,69.11978658239812,92.09171466557746
7734,22.5,69.15382164942308,91.7493624756942
7735,22.5,69.18784030970177,92.15463406398456
7736,22.5,69.22184247099965,91.74012105453114
7737,22.5,69.25582804127262,91.71354315459021
7738,22.5,69.28979692866798,91.84906382630604
7739,22.5,69.32374904152528,91.64317340105269
7740,22.5,69.35768428837723,91.1467223771018
7741,22.5,69.39160257795068,92.23974297239293
7742,22.5,69.42550381916746,92.37526253077867
7743,22.5,69.45938792114526,91.03095374472299
7744,22.5,69.49325479319857,92.72300621281221
7745,22.5,69.52710434483959,91.7080039221793
7746,22.5,69.56093648577904,90.77028515741128
7747,22.5,69.59475112592705,91.92779340905834
7748,22.5,69.62854817539409,91.8674926018649
7749,22.5,69.66232754449179,91.48333510223848
7750,22.5,69.6960891437338,90.95013699366014
7751,22.5,69.7298328838367,91.54086783976986
7752,22.5,69.76355867572082,91.29232327128325
7753,22.5,69.79726643051103,92.20475265081365
7754,22.5,69.8309560595377,93.54939296578863
7755,22.5,69.86462747433748,91.40430323613424
7756,22.5,69.89828058665412,91.71838539519119
7757,22.5,69.93191530843933,91.92081756123943
7758,22.5,69.96553155185356,92.00257077580036
7759,22.5,69.99912922926693,92.1280014559599
7760,22.5,70.03270825325988,92.63317016518128
7761,22.5,70.06626853662414,92.00988398648782
7762,22.5,70.09980999236342,92.15873108650092
7763,22.5,70.13333253369427,91.68365139144304
7764,22.5,70.16683607404684,91.83750701916516
7765,22.5,70.20032052706577,92.30428165918701
7766,22.5,70.2337858066108,91.40496460964107
7767,22.5,70.26723182675768,91.59507192140792
7768,22.5,70.30065850179896,91.2168400778152
7769,22.5,70.33406574624465,92.40203767502126
7770,22.5,70.36745347482305,90.97391072653659
7771,22.5,70.40082160248159,91.859910699729
7772,22.5,70.43417004438743,91.41406830280428
7773,22.5,70.46749871592829,92.25644815476382
7774,22.5,70.50080753271322,91.94968979072719
7775,22.5,70.53409641057334,91.76998181374339
7776,22.5,70.56736526556244,91.28752027897819
7777,22.5,70.60061401395794,92.47747083320598
7778,22.5,70.6338425722614,92.70016791567849
7779,22.5,70.6670508571994,90.84535858469698
7780,22.5,70.70023878572412,91.69792182444411
7781,22.5,70.73340627501422,91.1006737037648
7782,22.5,70.76655324247531,92.16289071396407
7783,22.5,70.79967960574086,92.07039732778418
7784,22.5,70.8327852826728,92.34399298738988
7785,22.5,70.86587019136223,92.40463684100385
7786,22.5,70.89893425013008,91.54072165499439
7787,22.5,70.93197737752784,92.1768110216365
7788,22.5,70.96499949233817,91.78211077727298
7789,22.5,70.99800051357555,91.85326369772716
7790,22.5,71.03098036048709,92.41873527877866
7791,22.5,71.06393895255303,91.36708854458412
7792,22.5,71.09687620948743,92.38819800855832
7793,22.5,71.12979205123892,92.24635959909037
7794,22.5,71.1626863979912,92.17195536102
7795,22.5,71.19555917016368,93.0207239359486
7796,22.5,71.2284102884123,92.00612316285535
7797,22.5,71.26123967362993,91.07356526076809
7798,22.5,71.29404724694712,91.96032971715061
7799,22.5,71.32683292973266,91.86731978318328
7800,22.5,71.35959664359424,92.60885638323148
7801,22.5,71.39233831037899,91.29558332410117
7802,22.5,71.42505785217418,91.89090150344217
7803,22.5,71.45775519130764,92.14149083863084
7804,22.5,71.4904302503486,91.61387381758554
7805,22.5,71.52308295210801,91.53697522408382
7806,22.5,71.55571321963933,91.76525084695825
7807,22.5,71.58832097623898,91.86200014209318
7808,22.5,71.62090614544692,92.41816328057281
7809,22.5,71.65346865104732,91.60259745712341
7810,22.5,71.6860084170689,91.63026152393692
7811,22.5,71.71852536778579,92.00835432437859
7812,22.5,71.75101942771772,91.14917769564371
7813,22.5,71.78349052163091,92.05166488659282
7814,22.5,71.81593857453834,92.58351352979663
7815,22.5,71.84836351170037,92.37440032255898
7816,22.5,71.88076525862536,90.81468878365341
7817,22.5,71.91314374107003,92.46613782546406
7818,22.5,71.9454988850401,92.76512985776365
7819,22.5,71.97783061679073,91.98383788702418
7820,22.5,72.01013886282703,91.85150207005013
7821,22.5,72.04242354990464,92.06939169240893
7822,22.5,72.07468460503006,92.11912339413635
7823,22.5,72.1069219554613,91.47714521802897
7824,22.5,72.1391355287083,91.46941543543319
7825,22.5,72.17132525253332,91.76676586294997
7826,22.5,72.20349105495163,92.22431850481266
7827,22.5,72.23563286423175,92.57179871870234
7828,22.5,72.26775060889602,91.72184259380401
7829,22.5,72.29984421772104,91.3447783082217
